Country,Features,Region,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Qatar,net consumption,Middle East,0.000364363,0.00040317,0.0004532,0.000470421,0.000476585,0.000526818,0.000558126,0.000545954,0.000515404,0.000516883,0.000516621,0.000456286,0.000432103,0.000449053,0.000460039,0.000449496,0.0004907,0.000498953,0.000573055,0.000615877,0.000601906,0.000642992,0.000683922,0.00072418,0.000762712,0.000796886,0.000904231,0.000984126,0.001076364,0.00121697,0.001318482,0.00138928,0.001535177,0.001484666,0.001629036,0.001715175,0.00169888,0.001774597,0.001803803,0.001852014,0.001750036,0.001763168
Reunion,net consumption,Africa,5.65041E-05,6.26813E-05,6.90891E-05,7.51091E-05,7.39918E-05,7.74771E-05,8.1381E-05,8.61051E-05,9.06169E-05,9.12136E-05,9.86965E-05,9.82436E-05,9.24515E-05,9.10514E-05,9.00091E-05,9.34185E-05,9.57793E-05,0.000108252,0.000112328,0.000110269,0.000136617,0.000144869,0.000138701,0.000139478,0.00014706,0.000148008,0.000143584,0.000139998,0.000143208,0.000148416,0.00014155,0.000138581,0,0,0,0,0,0,0,0,0,0
Romania,net consumption,Europe,0.010671563,0.010899066,0.010768317,0.010557069,0.010304804,0.010169534,0.010418634,0.009879694,0.009777902,0.009383613,0.007805099,0.005934052,0.00474698,0.004520397,0.004342303,0.004373235,0.004380951,0.003984873,0.003638641,0.003265087,0.003205471,0.00320063,0.003063208,0.003156218,0.003094269,0.003041579,0.002978276,0.002896818,0.002879471,0.002608457,0.002581718,0.002563484,0.002458778,0.002273356,0.00229735,0.002194596,0.002165952,0.002163635,0.002129826,0.002088146,0.002015786,0.001996681
Russia,net consumption,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,0.081833642,0.074472423,0.063250328,0.062090714,0.059353647,0.056944218,0.05440952,0.054309036,0.054283747,0.053534347,0.05247311,0.051547872,0.05065168,0.049422714,0.049854212,0.049042963,0.049111976,0.046966724,0.045938047,0.044859251,0.044774604,0.04296624,0.042605214,0.041725365,0.04143608,0.040566811,0.039616251,0.039580004,0.039281821,0.039376253
Rwanda,net consumption,Africa,2.81042E-05,2.68739E-05,2.664E-05,2.53478E-05,2.54033E-05,2.56781E-05,2.34062E-05,2.38728E-05,2.32096E-05,2.27081E-05,2.00624E-05,1.91203E-05,1.61726E-05,1.42902E-05,1.44005E-05,1.39217E-05,1.27926E-05,1.39945E-05,1.78491E-05,1.42653E-05,1.17308E-05,1.17498E-05,1.20468E-05,1.23306E-05,1.01933E-05,9.17059E-06,9.56568E-06,1.01987E-05,1.10106E-05,1.28749E-05,1.4837E-05,1.5678E-05,1.63556E-05,1.83696E-05,2.18172E-05,2.51852E-05,2.70172E-05,3.10085E-05,3.39498E-05,3.65959E-05,3.12907E-05,2.73527E-05
Saint Helena,net consumption,Africa,3.33358E-07,3.25617E-07,3.22846E-07,3.09728E-07,2.90734E-07,2.80206E-07,4.0488E-07,5.156E-07,4.90484E-07,5.80978E-07,5.61414E-07,5.15985E-07,4.40245E-07,4.28679E-07,5.02844E-07,4.86554E-07,4.72984E-07,4.60648E-07,4.49613E-07,3.66828E-07,3.36032E-07,3.28178E-07,3.16098E-07,4.41962E-07,4.87161E-07,4.68082E-07,4.47211E-07,4.19124E-07,4.22778E-07,4.36437E-07,3.89857E-07,3.70857E-07,4.17184E-07,3.62983E-07,3.01068E-07,2.57749E-07,2.6029E-07,2.75079E-07,2.73168E-07,2.85062E-07,2.80266E-07,2.86266E-07
Saint Kitts and Nevis,net consumption,Central & South America,5.66708E-06,5.53549E-06,5.64981E-06,5.11052E-06,4.79711E-06,4.62341E-06,4.45369E-06,4.3826E-06,4.29173E-06,4.06685E-06,6.84925E-06,8.15257E-06,6.95588E-06,5.57283E-06,5.86652E-06,6.16302E-06,6.06996E-06,6.52585E-06,6.51939E-06,6.74964E-06,5.2978E-06,5.0489E-06,5.38804E-06,6.23457E-06,6.15571E-06,5.92267E-06,5.78815E-06,7.10182E-06,7.61916E-06,7.74101E-06,7.5034E-06,7.69527E-06,8.10242E-06,8.12684E-06,7.98533E-06,8.018E-06,7.9964E-06,7.39297E-06,7.39211E-06,7.27408E-06,6.82139E-06,6.94963E-06
Saint Lucia,net consumption,Central & South America,9.00065E-06,9.44289E-06,9.20112E-06,9.9113E-06,9.30349E-06,9.52702E-06,9.44721E-06,9.66749E-06,1.18942E-05,1.1271E-05,1.10037E-05,1.02165E-05,1.25914E-05,1.37354E-05,1.42337E-05,1.49843E-05,1.46744E-05,1.53824E-05,1.66153E-05,1.76681E-05,1.73722E-05,1.77266E-05,1.68229E-05,1.70373E-05,1.72047E-05,1.72711E-05,1.69144E-05,1.68963E-05,1.69051E-05,1.76648E-05,1.71964E-05,1.6728E-05,1.63279E-05,1.58794E-05,1.54272E-05,1.5419E-05,1.5449E-05,1.54316E-05,1.50242E-05,1.35406E-05,1.2782E-05,1.29206E-05
Saint Pierre and Miquelon,net consumption,North America,2.66686E-06,3.25617E-06,3.87416E-06,3.71674E-06,4.36101E-06,4.62341E-06,4.72361E-06,4.6404E-06,4.6596E-06,4.88022E-06,4.49131E-06,4.33428E-06,3.69806E-06,3.42943E-06,3.4361E-06,3.1626E-06,3.0744E-06,2.99421E-06,2.99742E-06,2.93463E-06,2.80027E-06,2.71163E-06,3.1811E-06,3.20665E-06,2.8356E-06,2.41683E-06,2.31099E-06,2.18934E-06,2.29033E-06,2.23387E-06,2.23607E-06,2.21484E-06,2.21862E-06,2.14704E-06,2.16491E-06,2.0339E-06,1.99284E-06,1.98329E-06,1.97617E-06,2.01803E-06,2.10632E-06,2.10224E-06
Saint Vincent/Grenadines,net consumption,Central & South America,4.33365E-06,4.39583E-06,4.8427E-06,4.64592E-06,4.94248E-06,5.32392E-06,5.39841E-06,5.5427E-06,5.76319E-06,5.57739E-06,5.50185E-06,5.26305E-06,4.8427E-06,5.14415E-06,5.11225E-06,5.59538E-06,5.75464E-06,5.83488E-06,6.06977E-06,5.94262E-06,5.93353E-06,6.2146E-06,6.22139E-06,6.45625E-06,6.85733E-06,7.30705E-06,7.09572E-06,7.17934E-06,6.9182E-06,6.96335E-06,6.73982E-06,6.27783E-06,6.17186E-06,6.10443E-06,5.92824E-06,6.05752E-06,6.10558E-06,5.86078E-06,5.59179E-06,5.74424E-06,6.14837E-06,6.09213E-06
Samoa,net consumption,Asia & Oceania,6.16711E-06,6.02391E-06,6.77978E-06,5.88484E-06,5.66931E-06,5.60413E-06,5.80329E-06,5.6716E-06,5.39532E-06,5.57739E-06,5.38957E-06,4.95346E-06,5.10685E-06,4.97268E-06,5.19606E-06,5.3521E-06,5.83347E-06,5.91165E-06,6.59432E-06,6.96974E-06,6.20599E-06,7.34318E-06,8.08206E-06,7.10049E-06,5.96376E-06,5.82078E-06,5.64192E-06,5.55339E-06,5.79171E-06,5.85744E-06,5.39925E-06,5.61951E-06,4.65437E-06,4.47706E-06,5.11549E-06,5.41461E-06,5.75951E-06,5.8517E-06,5.93504E-06,5.93809E-06,6.49623E-06,6.42174E-06
Sao Tome and Principe,net consumption,Africa,1.50011E-06,1.46528E-06,1.77566E-06,1.70351E-06,2.18051E-06,2.10155E-06,1.88944E-06,1.9335E-06,1.83931E-06,1.74294E-06,1.68424E-06,1.54796E-06,1.32074E-06,1.28604E-06,1.50853E-06,1.54076E-06,1.57661E-06,1.61227E-06,1.64858E-06,1.90751E-06,1.52879E-06,1.1954E-06,1.47273E-06,1.44781E-06,1.53562E-06,1.66217E-06,1.64505E-06,1.74635E-06,1.80454E-06,1.98119E-06,2.06677E-06,2.08092E-06,2.26184E-06,2.48185E-06,2.73908E-06,3.08323E-06,3.19609E-06,3.2174E-06,3.19953E-06,3.26567E-06,3.47669E-06,3.5037E-06
Saudi Arabia,net consumption,Middle East,0.003423725,0.004057958,0.005064697,0.005326326,0.005925192,0.006068276,0.006806201,0.006568075,0.006890507,0.007138287,0.007354398,0.007139238,0.006420859,0.006954003,0.007674503,0.008012366,0.008014536,0.008215802,0.008721845,0.008451328,0.008286439,0.008767113,0.00886548,0.009477799,0.009091583,0.009360243,0.009550444,0.009512541,0.009981449,0.010686501,0.010909202,0.010893675,0.0124431,0.012845709,0.014081103,0.014601397,0.01448487,0.014238815,0.014065837,0.013882204,0.012884749,0.01300132
Senegal,net consumption,Africa,8.85369E-05,9.1908E-05,9.18203E-05,8.40929E-05,8.34688E-05,8.72255E-05,8.53297E-05,6.52816E-05,5.93327E-05,7.6964E-05,8.8981E-05,8.34453E-05,7.82027E-05,7.51341E-05,7.98423E-05,7.75174E-05,7.72202E-05,8.23883E-05,8.59744E-05,8.29111E-05,6.36493E-05,7.77382E-05,9.08783E-05,7.62003E-05,8.26056E-05,9.60365E-05,0.000101018,0.000114239,9.95074E-05,0.000138503,0.000137122,0.000135329,0.000145285,0.000146791,0.000160172,0.000167666,0.000175541,0.000182174,0.000183419,0.000202094,0.000205505,0.000209428
Serbia,net consumption,Europe,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.001710124,0.001671851,0.001657654,0.001624425,0.001553129,0.001533367,0.001457846,0.001411045,0.001341304,0.001331272,0.001312042,0.001294917,0.001246508,0.001227769,0.001224056,0.001228459
Seychelles,net consumption,Africa,7.8339E-06,8.30323E-06,8.55543E-06,8.67239E-06,8.14055E-06,8.6864E-06,8.36753E-06,9.02299E-06,9.56444E-06,9.29565E-06,1.06669E-05,1.03197E-05,9.06905E-06,9.43094E-06,9.88927E-06,9.81218E-06,9.85383E-06,1.06717E-05,1.11654E-05,1.18852E-05,1.34715E-05,1.33647E-05,1.47273E-05,1.45473E-05,1.40324E-05,1.38196E-05,1.44399E-05,1.4844E-05,1.44936E-05,1.48733E-05,1.51136E-05,1.94185E-05,1.96026E-05,1.99035E-05,2.00063E-05,2.03789E-05,2.12001E-05,1.99832E-05,1.95112E-05,2.11806E-05,2.36599E-05,2.42308E-05
Sierra Leone,net consumption,Africa,3.13356E-05,3.45154E-05,3.61588E-05,3.5309E-05,3.53242E-05,2.3117E-05,1.99741E-05,1.89483E-05,1.9742E-05,2.42849E-05,2.36917E-05,2.22906E-05,1.90186E-05,1.87761E-05,1.8689E-05,7.29832E-06,1.06421E-05,6.90972E-06,7.71835E-06,4.98886E-06,6.73577E-06,9.72655E-06,1.06324E-05,9.35186E-06,7.41333E-06,4.9674E-06,2.37619E-06,3.31806E-06,3.32264E-06,3.44555E-06,8.70502E-06,8.85935E-06,8.69553E-06,7.7862E-06,8.67744E-06,9.17119E-06,9.52843E-06,5.67963E-06,7.77214E-06,5.47243E-06,5.42439E-06,5.17235E-06
Singapore,net consumption,Asia & Oceania,0.001087893,0.00114036,0.001196441,0.00126439,0.001288296,0.001317573,0.001363823,0.001461004,0.001535267,0.001545402,0.001694503,0.001685663,0.00154777,0.001620314,0.001731569,0.001791532,0.001832008,0.001992263,0.002054279,0.002089185,0.002107994,0.002232132,0.002245447,0.002234402,0.002210164,0.002269976,0.002252321,0.002238704,0.002245763,0.002247765,0.00217754,0.002189175,0.002194666,0.002167978,0.002192804,0.002197619,0.002187464,0.00216221,0.002125476,0.002142892,0.002104717,0.00209086
Slovakia,net consumption,Europe,--,--,--,--,--,--,--,--,--,--,--,--,--,0.002159666,0.002159031,0.002124272,0.002225229,0.002085796,0.002039051,0.00193283,0.001881141,0.001867293,0.001823616,0.001745943,0.001704444,0.001551148,0.001549782,0.00153574,0.001513738,0.001427486,0.001341186,0.00133056,0.001255326,0.001266035,0.001202453,0.001194316,0.0011878,0.00119686,0.001149936,0.001098875,0.001052779,0.001031522
Slovenia,net consumption,Europe,--,--,--,--,--,--,--,--,--,--,--,--,0.00085862,0.000816703,0.000884213,0.000842838,0.000811363,0.000822728,0.000828641,0.000826586,0.000831638,0.000842983,0.000871184,0.000866697,0.00085872,0.000840375,0.000832059,0.000800256,0.000761808,0.000676336,0.000645856,0.000651557,0.00063219,0.000614407,0.000601241,0.000605167,0.000598169,0.000601918,0.000588793,0.000581961,0.000549368,0.000542452
Solomon Islands,net consumption,Asia & Oceania,3.33358E-06,3.9074E-06,3.87416E-06,3.71674E-06,3.77954E-06,3.78279E-06,3.77888E-06,3.6092E-06,3.43339E-06,3.25348E-06,3.36848E-06,3.09591E-06,2.64147E-06,2.57207E-06,2.51422E-06,2.67605E-06,2.99557E-06,3.22454E-06,3.52197E-06,3.81501E-06,4.3896E-06,4.38066E-06,4.31043E-06,4.08711E-06,3.90523E-06,4.45793E-06,4.38681E-06,4.77336E-06,4.69753E-06,4.70892E-06,4.48602E-06,4.42968E-06,4.12158E-06,4.28611E-06,4.36516E-06,4.42222E-06,4.64283E-06,4.06459E-06,3.86731E-06,3.80038E-06,3.79615E-06,3.81116E-06
Somalia,net consumption,Africa,1.88347E-05,1.22106E-05,1.29139E-05,1.54864E-05,1.91884E-05,2.91415E-05,3.21205E-05,3.0936E-05,2.96743E-05,2.82355E-05,2.76216E-05,2.56961E-05,2.19242E-05,2.16054E-05,2.13709E-05,2.07597E-05,2.04171E-05,1.98847E-05,1.94832E-05,1.91484E-05,1.77855E-05,1.73741E-05,1.77446E-05,1.7249E-05,1.64814E-05,1.58575E-05,1.53538E-05,1.51932E-05,1.55248E-05,1.56773E-05,1.46864E-05,1.42677E-05,1.45336E-05,1.44604E-05,1.41769E-05,1.39433E-05,1.35845E-05,1.32319E-05,1.40384E-05,1.38142E-05,1.52515E-05,1.55128E-05
South Africa,net consumption,Africa,0.015327098,0.017312321,0.017924226,0.017400897,0.018604793,0.018774431,0.019174501,0.018575587,0.018504955,0.018069051,0.017469261,0.016229677,0.013593638,0.013645821,0.013886792,0.014096825,0.014017704,0.014228666,0.013862499,0.013714721,0.013674668,0.013386206,0.013653227,0.013477118,0.013118588,0.012937221,0.012780907,0.012829677,0.012237929,0.011749557,0.011484291,0.011248353,0.010686755,0.010294801,0.010114028,0.009795749,0.009414561,0.00917952,0.008858469,0.008579252,0.007956726,0.007565131
South Korea,net consumption,Asia & Oceania,0.005746653,0.006067155,0.006417007,0.00692509,0.007241311,0.007554425,0.008117201,0.008807607,0.009673476,0.010122017,0.011408408,0.011925694,0.011265072,0.01162185,0.01471547,0.015698612,0.016948647,0.018019458,0.017118969,0.01672571,0.019642902,0.020734229,0.021293539,0.021674966,0.022036539,0.022301969,0.022207312,0.022529145,0.023080474,0.023500507,0.024501354,0.024822043,0.024773651,0.024215045,0.024085195,0.023652249,0.023487733,0.022961537,0.023098759,0.022368725,0.02221968,0.022432608
South Sudan,net consumption,Africa,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.97243E-05,2.0283E-05,2.05593E-05,2.41624E-05,2.12251E-05,2.14163E-05,2.26858E-05,2.26624E-05,2.14477E-05,2.1612E-05
Spain,net consumption,Europe,0.017426175,0.017367115,0.017287038,0.017345279,0.016983403,0.016852306,0.016580509,0.015840969,0.015168873,0.015725022,0.015601142,0.014636447,0.012683703,0.012338949,0.012579848,0.012678493,0.012769721,0.013421623,0.013576052,0.01425526,0.014676202,0.015339928,0.01523758,0.015442381,0.015373826,0.015388171,0.015327107,0.014858058,0.014825149,0.0141106,0.013431409,0.012816084,0.012340084,0.011536752,0.011187929,0.01120531,0.01097703,0.010916128,0.010526172,0.010214243,0.009562423,0.009246027
Sri Lanka,net consumption,Asia & Oceania,0.000250556,0.000262594,0.000292645,0.000290412,0.000289796,0.000307926,0.000321437,0.000309083,0.000309058,0.000291864,0.000313064,0.000301602,0.000243981,0.000297125,0.00032018,0.000337449,0.00030905,0.000339212,0.00036106,0.000374401,0.000377279,0.000389805,0.000394333,0.000413906,0.000431826,0.000473432,0.000418148,0.000462486,0.000465686,0.000469457,0.000478197,0.000503811,0.000511063,0.000509196,0.000503172,0.000552104,0.000577097,0.000610735,0.000576522,0.000607176,0.000588524,0.000587052
Sudan,net consumption,Africa,0.00010395,0.000136899,0.000144066,0.000146205,0.000164593,0.000164207,0.000163694,0.000157591,0.000134751,0.000124942,0.00014959,0.000135044,0.00011844,0.000112747,0.000116159,0.000113093,0.000113754,0.000105834,0.000114498,0.000155251,0.000170968,0.000145824,0.000168538,0.000175399,0.000165741,0.000192264,0.000207947,0.000219097,0.000240056,0.00028667,0.00032295,0.000342976,0.000378782,0.000382831,0.000418317,0.000465357,0.000503433,0.000532735,0.000547871,0.000546801,0.000554569,0.000523262
Suriname,net consumption,Central & South America,0.000259159,0.000219529,0.000213669,0.00016702,0.000162717,0.000168124,0.000160356,8.63491E-05,0.000108381,0.000156302,0.000170235,0.000173549,0.000152145,0.000150268,0.000148691,0.000128527,0.000109261,0.000106907,0.00010499,0.000104132,9.77822E-05,9.68943E-05,9.41111E-05,9.17175E-05,8.80332E-05,8.79485E-05,8.68222E-05,8.28352E-05,8.07116E-05,8.09361E-05,8.19425E-05,8.81202E-05,9.00073E-05,9.93037E-05,0.000103915,8.56118E-05,9.68683E-05,0.000112396,9.67076E-05,9.733E-05,9.53622E-05,9.3671E-05
Sweden,net consumption,Europe,0.015491446,0.015692639,0.016029325,0.01711215,0.017457487,0.01834448,0.017607802,0.017895328,0.017181439,0.016399082,0.015723808,0.014647544,0.01228076,0.011999325,0.011630481,0.011498816,0.01113874,0.010879885,0.010689989,0.010444112,0.010229001,0.010226893,0.009745469,0.00921862,0.008961472,0.008628015,0.008262271,0.007912153,0.00764295,0.007367988,0.007330167,0.006665687,0.006660722,0.006302881,0.006072676,0.006067981,0.006024542,0.00583911,0.005630644,0.005386013,0.005248135,0.005167065
Switzerland,net consumption,Europe,0.006203855,0.006251496,0.006293423,0.006238192,0.006098694,0.00607852,0.006017772,0.005939376,0.005824232,0.005793041,0.005652168,0.005319641,0.00456719,0.004404977,0.004346178,0.004278976,0.004146493,0.004038892,0.003998331,0.003927034,0.003785804,0.003817294,0.003718895,0.003666955,0.003572705,0.003520333,0.003391113,0.003210841,0.003238423,0.003171397,0.00306974,0.002914247,0.002849434,0.002775245,0.002629105,0.002615551,0.00255108,0.002485507,0.002352331,0.002297593,0.002350889,0.002280011
Syria,net consumption,Middle East,0.00052925,0.000620248,0.000808678,0.00105191,0.0011323,0.001157734,0.001097241,0.001004449,0.000705928,0.000718789,0.000636027,0.000567029,0.000403227,0.000453386,0.000521859,0.000857051,0.000949867,0.000953988,0.001113074,0.001131014,0.001222883,0.001320509,0.00140441,0.001450439,0.001537736,0.001633893,0.001663636,0.001659449,0.001714585,0.001809805,0.001793647,0.001564622,0.001320591,0.000876952,0.000737358,0.000603774,0.000602739,0.000574672,0.000544967,0.000526079,0.000492941,0.000503995
Taiwan,net consumption,Asia & Oceania,0.007030438,0.00677651,0.007077708,0.007525901,0.007654114,0.007748595,0.008368855,0.008773293,0.009283072,0.009620178,0.009977358,0.0101256,0.009219365,0.009774696,0.010225118,0.010547983,0.010913999,0.011399285,0.011998492,0.012298764,0.013012652,0.013029066,0.013317285,0.013529787,0.013593537,0.013620721,0.013483618,0.01333497,0.012934319,0.012438782,0.012485604,0.012285503,0.011951673,0.011752863,0.011802591,0.011522109,0.011440061,0.011338069,0.011155362,0.01093664,0.011138497,0.010991466
Tajikistan,net consumption,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,0.001534988,0.001305858,0.001242061,0.001190663,0.001135925,0.001064857,0.001029114,0.00103485,0.001005825,0.000982679,0.00101561,0.000957146,0.000941426,0.000918651,0.000891497,0.000842381,0.00085243,0.000799139,0.000752204,0.000709661,0.000688332,0.000655469,0.000567543,0.000607069,0.000589162,0.000603335,0.000604727,0.00063905,0.000655799,0.000619241
Tanzania,net consumption,Africa,0.000197147,0.000201147,0.0001977,0.000190999,0.000178348,0.000169028,0.000156293,0.000150106,0.000147409,0.000154553,0.000165044,0.000164117,0.000133967,0.000128972,0.000119854,0.000135852,0.000152236,0.000130104,0.000178314,0.000142945,0.000146749,0.00015659,0.000174932,0.00017249,0.000168852,0.000188379,0.000155793,0.000190003,0.000199416,0.000174345,0.000222545,0.000201254,0.000225692,0.000228511,0.0002392,0.000257696,0.000270923,0.000263506,0.000271946,0.000278617,0.000292902,0.000284247
Thailand,net consumption,Asia & Oceania,0.002314863,0.002386633,0.002579474,0.002901121,0.003023478,0.003156841,0.003311676,0.003575829,0.003842626,0.004220082,0.004776069,0.004722205,0.004585417,0.005090106,0.005504106,0.006081694,0.006471247,0.00626686,0.006115904,0.006262597,0.006414581,0.006610186,0.006917638,0.007113535,0.007296724,0.007396767,0.007471261,0.007381065,0.007404176,0.007440119,0.007803141,0.007507775,0.007854269,0.007836858,0.00775906,0.007817915,0.008362299,0.00851493,0.008287054,0.008373127,0.008073476,0.008005764
The Bahamas,net consumption,Central & South America,0.000133176,0.000116245,0.000123004,0.000126834,0.000118329,0.000118527,0.000114851,0.000109952,0.000104841,0.00010109,0.000100268,0.000110111,9.64137E-05,9.80818E-05,0.000100653,9.5608E-05,9.56216E-05,9.84252E-05,0.000104385,0.000107407,0.000118444,0.000120728,0.000123278,0.000125384,0.000118792,0.000120644,0.000117444,0.000119055,0.000117438,0.000111693,0.000100909,9.94926E-05,8.98153E-05,8.63295E-05,8.6324E-05,8.79587E-05,8.41076E-05,8.24212E-05,8.48774E-05,8.19035E-05,7.71961E-05,7.80942E-05
Timor-Leste,net consumption,Asia & Oceania,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3.67147E-06,3.50809E-06,3.50266E-06,3.53382E-06,4.29602E-06,5.0707E-06,6.06998E-06,5.80032E-06,5.77403E-06,5.07658E-06,1.14846E-05,1.33614E-05,1.29271E-05,1.52121E-05,1.51658E-05,1.54214E-05,1.73435E-05,1.69068E-05,1.70166E-05
Togo,net consumption,Africa,3.79956E-05,4.13148E-05,4.58234E-05,4.19632E-05,3.93898E-05,4.53452E-05,4.51318E-05,4.72633E-05,4.60158E-05,4.78526E-05,4.86559E-05,5.02669E-05,4.44032E-05,5.48525E-05,4.66798E-05,5.4236E-05,5.09433E-05,4.20197E-05,5.47915E-05,5.23026E-05,3.14841E-05,3.09171E-05,2.87578E-05,2.96627E-05,3.31415E-05,3.31797E-05,3.08722E-05,3.1106E-05,3.2539E-05,3.53342E-05,3.39378E-05,3.37263E-05,3.11521E-05,3.32466E-05,4.1698E-05,4.8978E-05,3.14535E-05,5.69391E-05,4.52198E-05,6.08781E-05,5.02762E-05,4.90034E-05
Tonga,net consumption,Asia & Oceania,1.50011E-06,1.9537E-06,1.93708E-06,1.85837E-06,1.7444E-06,1.68124E-06,1.61952E-06,2.0624E-06,2.45242E-06,2.44011E-06,2.5825E-06,2.47673E-06,2.20123E-06,2.1434E-06,2.2628E-06,2.27059E-06,2.52258E-06,2.61034E-06,2.62274E-06,2.42107E-06,1.89207E-06,2.4502E-06,2.44258E-06,2.63238E-06,2.64762E-06,2.35633E-06,2.31526E-06,2.32847E-06,2.40605E-06,2.46242E-06,2.23126E-06,2.13294E-06,2.22867E-06,2.24218E-06,2.29988E-06,2.29928E-06,2.36709E-06,2.41199E-06,2.59494E-06,2.61455E-06,2.83902E-06,2.84623E-06
Trinidad and Tobago,net consumption,Central & South America,0.000305757,0.000343824,0.000412757,0.00040298,0.000386082,0.000368486,0.000406187,0.000408737,0.000393046,0.000360207,0.00037005,0.000336777,0.000311012,0.000301919,0.000303599,0.000317045,0.000323799,0.000354072,0.000357918,0.000355389,0.000358283,0.000362258,0.00035051,0.000397627,0.000375829,0.000397965,0.000394264,0.000405502,0.000403701,0.000406977,0.000412014,0.000412213,0.000419462,0.00042342,0.000411001,0.00040934,0.000391085,0.00037419,0.000350884,0.000343897,0.000325063,0.00032813
Tunisia,net consumption,Africa,0.000405764,0.000422952,0.000450249,0.000510052,0.000503783,0.000518834,0.000497756,0.000521005,0.000530566,0.000522256,0.000555015,0.000532186,0.000488436,0.000482702,0.000505818,0.000540006,0.000578431,0.00060198,0.000610845,0.000658555,0.000669642,0.000701797,0.00070533,0.000711226,0.000709694,0.000717471,0.000701828,0.000642838,0.000660195,0.000718136,0.000699583,0.000672357,0.000704729,0.000696558,0.000712805,0.000705904,0.00069636,0.000688943,0.000673833,0.000700769,0.000637209,0.000651209
Turkey,net consumption,Europe,0.003914083,0.003936815,0.004321282,0.004355178,0.00463205,0.004906022,0.004604318,0.004853706,0.0053232,0.005021402,0.00577592,0.005599827,0.00525615,0.005573473,0.005659251,0.005964477,0.006381046,0.006831368,0.007146001,0.007228882,0.007461432,0.007231953,0.007368007,0.007650993,0.007946255,0.008217027,0.008620267,0.008946844,0.009190878,0.008945771,0.009880359,0.00974613,0.00965897,0.010943784,0.008938916,0.01040273,0.011671753,0.010816317,0.009503088,0.011118203,0.012489123,0.011232823
Turkmenistan,net consumption,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,0.000790264,0.000696304,0.000566646,0.000521956,0.000522486,0.000515381,0.000491109,0.000518529,0.00051873,0.00049249,0.000539019,0.000527791,0.00055633,0.000574372,0.000589173,0.000615843,0.000606599,0.000652645,0.000594099,0.000589909,0.000589889,0.000608725,0.00064063,0.000706101,0.000686134,0.000665169,0.000642125,0.000631873,0.000585926,0.000601933
Turks and Caicos Islands,net consumption,Central & South America,8.33394E-07,8.14043E-07,8.07116E-07,7.74321E-07,7.26835E-07,7.00516E-07,6.74801E-07,6.445E-07,6.13105E-07,1.16196E-06,2.13337E-06,2.37353E-06,2.28928E-06,2.57207E-06,2.84945E-06,3.00042E-06,2.8379E-06,3.68519E-06,3.74677E-06,4.40194E-06,5.37348E-06,5.56864E-06,6.89669E-06,7.13512E-06,7.28094E-06,7.8969E-06,9.07825E-06,9.95419E-06,1.06554E-05,1.12555E-05,1.04674E-05,1.0044E-05,9.90184E-06,9.53809E-06,1.01823E-05,1.05111E-05,1.06839E-05,9.35091E-06,9.7892E-06,9.73916E-06,1.01752E-05,1.02652E-05
U.S. Pacific Islands,net consumption,Asia & Oceania,2.18349E-05,2.2142E-05,2.19536E-05,2.15261E-05,2.03514E-05,2.1716E-05,2.14587E-05,2.03662E-05,2.06003E-05,2.18448E-05,2.1446E-05,1.9917E-05,1.36476E-05,1.37177E-05,1.37444E-05,1.35424E-05,1.33224E-05,1.28982E-05,1.2814E-05,2.37705E-05,2.58078E-05,2.58385E-05,2.55034E-05,2.45227E-05,2.38285E-05,2.32449E-05,2.35182E-05,2.29354E-05,2.25711E-05,2.27981E-05,2.82513E-05,2.73507E-05,2.6539E-05,2.59864E-05,2.58638E-05,2.57326E-05,2.34137E-05,2.24336E-05,2.20819E-05,2.02794E-05,1.91423E-05,1.9351E-05
U.S. Virgin Islands,net consumption,Central & South America,0.000124842,0.000128782,0.0001293,0.000127453,0.000120219,0.000118527,0.000116741,0.000116654,0.00011183,0.000103763,0.000103412,9.70052E-05,8.4439E-05,8.38496E-05,8.33045E-05,8.16601E-05,7.96978E-05,7.79263E-05,7.63592E-05,7.4833E-05,7.07635E-05,6.51902E-05,6.37944E-05,6.15145E-05,5.93728E-05,4.99732E-05,4.83624E-05,4.6618E-05,4.43154E-05,4.61704E-05,4.03742E-05,3.73272E-05,3.59784E-05,3.24708E-05,3.05488E-05,2.95819E-05,2.82933E-05,2.01964E-05,2.38263E-05,2.37808E-05,2.49803E-05,2.53503E-05
